Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
1044	-566.5208	-595.3528	28.83195	0.329382	0.0253812	0.0359792	0.0134656	0.144144	0.0354139	0.0188173	0.146552	0.132609	0.0591717	0.0394782	0.000676262	0.0063544	0.0158503	0.0163798	0.0030774	0.00534532	0.0462204	0.24321	0.00861796	0.0128744	0.0263353	0.000580277	0.0358705	0.0530443	0.0100444	0.0108897	0.0100386	0.0181	0.4879124	1.512088	0.0677208	0.268993	0.66388	1.5063	3.71758	14.7665	1.946763	3.099097	0.219018	0.0168769	0.0239239	0.00895376	0.0958468	0.023548	0.0125123	0.0974475	0.0881765	0.0393454	0.0262505	0.000449671	0.00422527	0.0105394	0.0108915	0.00204627	0.0035543	0.0307336	0.161719	0.0057304	0.00856063	0.0175113	0.000385847	0.0238516	0.0352711	0.00667887	0.00724096	0.00667506	0.0120354	0.41664	0.58336	0.4166399	1.503903
1080	-568.6834	-598.3519	29.66843	0.13677	0.0148521	0.0141929	0.00324288	0.0127504	0.0424005	0.0104966	0.0196997	0.0361991	0.02081	0.0112749	0.000114948	0.0022176	0.0133853	0.00294664	0.00531897	0.00862	0.0156288	0.0459284	0.00635699	0.00658218	0.00233744	0.00183797	0.00518232	0.0149529	0.000282656	0.00148287	0.0283536	0.00903808	0.4806034	1.519397	0.0636856	0.261053	0.657703	1.52044	3.83065	15.7021	1.991185	3.161435	0.27728	0.0301103	0.0287739	0.00657442	0.0258495	0.0859602	0.0212802	0.039938	0.0733878	0.042189	0.0228581	0.000233039	0.00449583	0.0271365	0.00597385	0.0107834	0.0174757	0.031685	0.0931125	0.0128878	0.0133443	0.00473878	0.0037262	0.0105063	0.0303146	0.000573039	0.00300629	0.0574823	0.0183233	0.536449	0.463551	0.5364488	0.4932571
1116	-578.0911	-606.5267	28.43565	0.4249	0.198554	0.128576	0.0227183	0.0572295	0.223386	0.0159206	0.276177	0.251249	0.066558	0.108776	7.30537e-05	0.0302027	0.0406019	0.0448947	0.0173214	0.0575562	0.0905292	0.173609	0.00506489	0.00762631	0.00977666	0.0405024	0.00539764	0.126623	0.0211751	0.0353013	0.0590868	0.00690447	0.5320927	1.467907	0.275409	0.533182	0.821846	1.21677	1.87553	3.63097	0.9323971	2.758743	0.16687	0.0779779	0.0504955	0.0089221	0.0224757	0.0877298	0.00625246	0.108462	0.0986725	0.0261392	0.0427194	2.86902e-05	0.0118614	0.0159455	0.0176314	0.0068026	0.022604	0.0355534	0.0681812	0.00198913	0.00299507	0.00383957	0.0159064	0.00211981	0.0497283	0.00831605	0.0138638	0.0232051	0.00271158	0.612406	0.387594	0.6124063	2.54629
1152	-571.1581	-598.4877	27.32951	1.01377	0.00461811	0.103833	0.00781078	0.137845	0.0451433	0.088609	0.232065	0.218644	0.0528323	0.15684	0.0265963	0.051113	0.0427124	0.0286945	0.000862884	0.0667623	0.16037	0.491896	0.0327469	0.00998754	0.0209407	0.168742	0.0549021	0.110191	0.0109626	0.0512489	0.134417	0.00178274	0.7508877	1.249112	0.249019	0.507622	0.809346	1.23557	1.96997	4.01577	1.005231	1.663514	0.287435	0.00130938	0.0294401	0.00221461	0.0390834	0.0127996	0.0251235	0.065798	0.0619927	0.0149797	0.0444692	0.0075409	0.0144922	0.0121104	0.0081358	0.000244655	0.0189293	0.04547	0.139468	0.0092848	0.00283179	0.00593736	0.0478439	0.0155665	0.0312427	0.00310826	0.0145307	0.0381116	0.000505464	0.654523	0.345477	0.654523	3.526936
1188	-572.3749	-601.5995	29.22463	0.392929	0.024458	0.0329345	0.0287585	0.0929591	0.105991	0.0910584	0.116663	0.393106	0.08101	0.044673	0.0164764	0.0103053	0.0272082	0.0135783	0.00451395	0.0226143	0.154674	0.243808	0.0288303	0.00026802	0.00366187	0.00895863	0.0569842	0.0738202	0.0141377	0.0577386	0.0706916	0.00992025	0.7383007	1.261699	0.183402	0.437281	0.772545	1.29442	2.28686	5.4525	1.226378	1.708923	0.176778	0.0110036	0.0148172	0.0129384	0.0418221	0.0476851	0.0409669	0.0524862	0.176857	0.0364462	0.0200983	0.0074127	0.00463632	0.0122409	0.00610884	0.00203081	0.0101741	0.0695874	0.109688	0.0129707	0.000120582	0.00164747	0.00403046	0.025637	0.0332115	0.00636051	0.0259765	0.031804	0.00446309	0.503283	0.496717	0.5032833	2.222729
1224	-575.802	-604.138	28.33595	0.37548	0.0513191	0.173767	0.0918695	0.0557507	0.260172	0.0671543	0.227533	0.306808	0.0900223	0.0723598	0.0404121	0.020226	0.010632	0.016326	0.0251936	0.0700835	0.349366	0.264429	0.061309	0.0432676	0.0581304	0.00318424	0.0543225	0.125877	0.0110626	0.0469677	0.0230446	0.0288	0.7995956	1.200404	0.263728	0.522032	0.816444	1.22482	1.91559	3.79178	0.9637318	1.501264	0.124131	0.0169657	0.057446	0.0303714	0.0184308	0.0860109	0.0222007	0.075221	0.101428	0.0297607	0.0239216	0.01336	0.00668657	0.00351487	0.00539727	0.00832884	0.0231691	0.115498	0.0874182	0.0202683	0.014304	0.0192175	0.00105269	0.0179586	0.041614	0.00365722	0.0155272	0.00761837	0.00952108	0.582541	0.417459	0.5825414	3.024868
1260	-565.8449	-594.5937	28.74878	0.509637	0.0779447	0.0779525	0.0304481	0.140851	0.199328	0.177254	0.0213128	0.179274	0.0521397	0.0496288	0.000399024	0.0307869	0.00779922	0.0308098	0.0174683	0.0513953	0.0751427	0.0072843	0.028299	0.00241164	0.0965048	0.00380785	0.0993125	0.00840422	0.136239	0.371675	0.0477022	0.0182548	0.6541572	1.345843	0.261027	0.519417	0.815166	1.22674	1.92524	3.83102	0.971177	2.057369	0.199899	0.0305729	0.030576	0.0119429	0.0552472	0.0781843	0.069526	0.00835971	0.0703182	0.0204512	0.0194663	0.000156513	0.0120758	0.00305915	0.0120848	0.00685176	0.0201592	0.0294739	0.00285718	0.0111	0.000945938	0.0378529	0.00149359	0.0389542	0.00329646	0.0534383	0.145785	0.0187107	0.00716025	0.396956	0.603044	0.3969565	2.549468
1296	-578.4694	-607.1173	28.64799	0.293958	0.0404004	0.0462541	0.0237173	0.0934357	0.0459889	0.103645	0.202817	0.30681	0.019184	0.149211	0.00637222	0.0215221	0.0229127	0.00616657	0.0722371	0.274796	0.139747	0.0233961	0.0994326	0.022849	0.0614711	0.00852232	0.0261748	0.0899028	0.0171702	0.00222876	0.0487128	0.0130075	0.6377475	1.362252	0.134329	0.37567	0.736796	1.35723	2.66191	7.4444	1.451533	2.136037	0.128814	0.0177036	0.0202687	0.010393	0.0409439	0.0201525	0.0454177	0.088875	0.134445	0.00840652	0.0653849	0.00279233	0.00943105	0.0100404	0.00270222	0.0316546	0.120417	0.0612376	0.0102522	0.0435717	0.0100125	0.0269369	0.00373451	0.0114699	0.0393958	0.00752404	0.000976652	0.0213461	0.00569993	0.61041	0.38959	0.6104102	2.282043
1332	-570.7258	-599.5951	28.86937	0.612155	0.00841224	0.0788191	0.00854123	0.0802407	0.177988	0.105159	0.304609	0.210178	0.161421	0.0536852	0.000482315	0.0289063	0.00737077	0.0182996	0.026989	0.190482	0.016439	0.027465	0.00309547	0.0145472	0.0624897	0.0258086	0.00478463	0.153025	0.0417093	0.031835	0.0196416	0.0194906	0.8619442	1.138056	0.136799	0.379022	0.738841	1.35347	2.63837	7.31002	1.438362	1.320336	0.245444	0.0033729	0.0316026	0.00342462	0.0321726	0.0713645	0.0421635	0.122133	0.0842712	0.0647218	0.0215251	0.000193385	0.01159	0.00295532	0.00733723	0.0108213	0.0763739	0.00659124	0.0110121	0.00124113	0.00583272	0.0250553	0.010348	0.0019184	0.0613555	0.0167234	0.0127643	0.00787533	0.00781477	0.616507	0.383493	0.6165067	2.494069
1368	-566.7749	-597.2058	30.43092	0.132566	0.0152381	0.0197943	0.00578172	0.025932	0.0126741	0.0209633	0.0524119	0.0455532	0.00530003	0.021203	0.000592734	0.0021145	0.00116075	0.00628545	0.00777506	0.0248085	0.0236173	0.00335909	0.0204102	0.000622634	0.0595215	0.00646693	0.00622151	0.0372303	0.0186458	0.000227083	0.00547262	0.00123356	0.77044	1.22956	0.0596779	0.252907	0.651231	1.53555	3.95402	16.7566	2.038182	1.595919	0.227314	0.0261292	0.0339419	0.00991408	0.0444663	0.0217326	0.0359464	0.0898721	0.0781114	0.00908812	0.0363574	0.00101638	0.00362579	0.00199037	0.0107778	0.0133321	0.0425399	0.0404972	0.00575993	0.0349979	0.00106765	0.102063	0.011089	0.0106682	0.0638399	0.0319724	0.000389385	0.00938406	0.00211523	0.405866	0.594134	0.405866	0.5831827
1404	-568.8164	-599.0459	30.22954	0.0804826	0.0118608	0.0122866	0.0127343	0.00188341	0.0302761	0.025988	0.0570314	0.030484	0.00896449	0.00983517	0.00098491	0.00484189	0.00546344	0.00238158	0.00596451	0.00942694	0.0307913	0.00862	0.0403683	0.00360244	0.0566147	0.00274767	0.00749391	0.0213834	0.0171871	0.00352069	0.00672485	0.00557817	0.7056629	1.294337	0.0552659	0.243609	0.643664	1.5536	4.10494	18.0944	2.093718	1.834215	0.156118	0.0230074	0.0238334	0.0247018	0.0036534	0.0587289	0.050411	0.110628	0.0591322	0.0173891	0.0190781	0.00191051	0.0093922	0.0105979	0.00461974	0.0115698	0.0182862	0.0597284	0.0167209	0.0783055	0.00698793	0.10982	0.00532988	0.0145365	0.0414791	0.0333392	0.00682935	0.0130447	0.0108204	0.582219	0.417781	0.5822186	0.5155227
1440	-566.4395	-596.2803	29.84082	0.356522	0.0294732	0.105624	0.00872151	0.039425	0.0887058	0.16342	0.0909725	0.129128	0.0803021	0.0621535	0.00321624	0.0101368	0.047526	0.0213353	0.0273787	0.00184154	0.0555806	0.0261143	0.0470185	0.0164822	0.166089	0.0787713	0.0103538	0.0597265	0.117217	0.00635848	0.0126351	0.0255534	0.8272638	1.172736	0.160171	0.409329	0.756787	1.32137	2.44302	6.24334	1.324312	1.417609	0.188857	0.0156126	0.0559513	0.00461997	0.0208843	0.0469894	0.0865671	0.0481901	0.0684021	0.0425378	0.0329241	0.00170371	0.00536966	0.0251756	0.0113018	0.0145031	0.000975507	0.0294423	0.0138333	0.0249067	0.00873101	0.087981	0.0417269	0.00548466	0.0316384	0.0620926	0.00336822	0.00669311	0.0135362	0.603708	0.396292	0.6037078	1.887783
1476	-573.0522	-601.1209	28.06876	0.2933	0.088104	0.0854953	0.0464668	0.122859	0.183298	0.099525	0.116317	0.184473	0.0292555	0.0703417	0.0109842	0.0153414	0.0318714	0.0240269	0.00827552	0.00354471	0.0242684	0.0204314	0.073901	0.0480556	0.0816373	0.40369	0.0888818	0.105613	0.0702943	0.022647	0.0149053	0.059437	0.4845143	1.515486	0.158891	0.407731	0.755864	1.32299	2.45259	6.29362	1.330112	3.127845	0.120837	0.036298	0.0352232	0.0191439	0.0506168	0.0755172	0.0410033	0.0479216	0.076001	0.012053	0.0289801	0.00452537	0.0063205	0.0131307	0.00989886	0.00340943	0.00146038	0.00999835	0.00841752	0.0304465	0.0197984	0.0336337	0.166316	0.0366184	0.0435116	0.0289605	0.00933034	0.00614085	0.0244875	0.417905	0.582095	0.4179053	2.427243
1512	-567.9874	-598.1975	30.21011	0.195719	0.0322857	0.0336341	0.0125518	0.134062	0.0145122	0.0525551	0.111586	0.0871843	0.044683	0.0200928	0.00371301	0.0193011	0.0322326	0.00809374	0.00526763	0.0020505	0.0132579	0.0204853	0.0642666	0.00835405	0.0392798	0.0908615	0.0415853	0.0523214	0.0463897	0.0102795	0.0156763	0.00758502	0.741163	1.258837	0.101581	0.327808	0.706126	1.41618	3.05056	9.84436	1.653585	1.698462	0.160443	0.0264666	0.027572	0.0102895	0.109899	0.0118965	0.0430827	0.0914735	0.0714703	0.0366294	0.0164713	0.00304378	0.0158223	0.026423	0.00663493	0.0043182	0.00168092	0.0108683	0.0167931	0.0526833	0.00684833	0.0322001	0.0744848	0.03409	0.0428911	0.0380285	0.00842674	0.0128509	0.00621791	0.555047	0.444953	0.5550466	1.219867
1548	-567.4171	-597.0314	29.61438	0.0718053	0.0020034	0.00613373	0.00182249	0.00464306	0.0213339	0.00789405	0.016095	0.0244583	0.00495837	0.00661088	0.00209925	0.00294877	0.00181841	0.000398812	0.000784782	0.00317983	0.00185873	0.00128795	0.00610005	0.0031049	0.0283429	0.00829288	0.00429144	0.00960221	0.012826	0.00165806	0.00202603	0.00358805	0.8409823	1.159018	0.0192042	0.145481	0.548039	1.82469	6.87373	52.072	2.858022	1.378171	0.2741	0.00764752	0.0234141	0.00695694	0.0177238	0.0814372	0.0301337	0.0614389	0.0933637	0.0189274	0.0252355	0.0080134	0.0112562	0.00694137	0.00152237	0.00299572	0.0121383	0.00709527	0.00491646	0.0232855	0.0118522	0.108193	0.0316561	0.0163816	0.0366542	0.0489603	0.00632927	0.00773388	0.0136965	0.663757	0.336243	0.6637567	0.2619675
1584	-569.8755	-599.6598	29.78433	0.0968008	0.0101022	0.0205164	0.00126614	0.0301569	0.0147028	0.0337174	0.0301572	0.0287405	0.00247536	0.0107631	0.0034279	0.00692812	0.00444943	0.00560323	0.0037133	0.00315296	0.000950611	0.00451749	0.00164002	0.0255547	0.0591307	0.00147266	0.00819488	0.00485644	0.00754619	0.000839846	0.00744199	0.00368395	0.5703591	1.429641	0.0505976	0.233346	0.635079	1.57461	4.28548	19.7638	2.157529	2.506563	0.223815	0.0233576	0.0474365	0.00292747	0.0697264	0.0339947	0.0779588	0.069727	0.0664515	0.00572334	0.0248855	0.00792572	0.0160187	0.0102876	0.0129553	0.0085856	0.00729002	0.00219793	0.010445	0.00379193	0.0590857	0.136717	0.00340498	0.0189476	0.0112287	0.0174477	0.00194182	0.0172068	0.00851774	0.761166	0.238834	0.761166	0.4325032
1620	-570.1032	-600.005	29.90178	0.0465552	0.0112841	0.00466723	0.00496408	0.0271849	0.0178584	0.0299692	0.0225028	0.0286464	0.00438924	0.0255936	0.00127754	0.00747985	0.00428523	0.00261141	0.00150707	0.00201309	0.0158734	0.00489336	0.0307805	0.0217166	0.0218657	0.00556366	0.00517436	0.006429	0.00735895	0.000226508	0.00733812	0.00953188	0.6229923	1.377008	0.0498653	0.231693	0.633672	1.5781	4.31606	20.054	2.168072	2.210313	0.122662	0.0297309	0.012297	0.0130792	0.0716256	0.0470526	0.0789617	0.0592895	0.0754764	0.0115646	0.0674329	0.00336601	0.0197076	0.0112905	0.00688044	0.00397076	0.005304	0.0418225	0.0128928	0.0810992	0.0572179	0.057611	0.0146589	0.0136332	0.0169389	0.0193891	0.000596794	0.0193342	0.0251142	0.547731	0.452269	0.5477306	0.3795414
1656	-575.0778	-604.6518	29.57404	0.217203	0.0278071	0.00754132	0.00599285	0.0112505	0.101243	0.0538342	0.0566682	0.287963	0.0671751	0.0318439	0.0151115	0.0220161	0.00905106	0.0172843	0.00977226	0.00329303	0.183515	0.0128409	0.0351418	0.0212277	0.000567948	0.0031565	0.0199446	0.0361674	0.0176407	0.0119602	0.0634344	0.031142	0.5923786	1.407621	0.0957802	0.318541	0.699837	1.4289	3.13931	10.4406	1.696102	2.376219	0.15719	0.020124	0.00545765	0.00433702	0.008142	0.0732693	0.0389598	0.0410108	0.208398	0.0486146	0.0230454	0.0109362	0.0159331	0.00655025	0.0125087	0.00707218	0.00238316	0.132809	0.00929292	0.0254321	0.0153625	0.000411023	0.00228436	0.0144339	0.0261743	0.0127666	0.00865561	0.0459075	0.0225375	0.719015	0.280985	0.7190151	1.381789
1692	-574.5463	-604.344	29.79765	0.243079	0.0626904	0.0425419	0.047563	0.0380302	0.019927	0.0641802	0.0437242	0.18537	0.0995633	0.0782787	0.0255339	0.00418921	0.0142578	0.0226734	0.0374941	0.0048989	0.36334	0.00436268	0.0343652	0.0789799	0.00490859	0.0021405	0.0278825	0.0688247	0.0343196	0.0645363	0.0352231	0.0177788	0.724793	1.275207	0.166336	0.416939	0.761149	1.3138	2.39843	6.01194	1.297003	1.759409	0.137282	0.0354052	0.0240261	0.0268618	0.021478	0.011254	0.0362465	0.0246938	0.10469	0.0562296	0.0442088	0.0144206	0.00236591	0.00805225	0.0128051	0.0211752	0.00276672	0.205201	0.00246388	0.0194081	0.0446049	0.00277218	0.00120888	0.015747	0.0388696	0.0193824	0.0364477	0.0198927	0.0100408	0.688996	0.311004	0.688996	1.770657
1728	-566.1613	-594.0092	27.84785	0.41065	0.0267572	0.0942712	0.0552909	0.0643785	0.109571	0.00740315	0.187805	0.323003	0.181873	0.0408101	0.00163474	0.0305297	0.0335616	0.0239334	0.0123145	0.0519963	0.467024	0.023756	0.103834	0.143219	4.43597e-05	0.0241934	0.312433	0.0633186	0.0037151	0.080558	0.236516	0.0425219	0.7376267	1.262373	0.223314	0.481354	0.79604	1.25622	2.07747	4.478	1.084008	1.711399	0.130079	0.00847573	0.0298618	0.0175142	0.0203928	0.0347082	0.00234506	0.0594899	0.102316	0.0576109	0.0129272	0.000517829	0.00967075	0.0106311	0.00758125	0.00390079	0.0164706	0.147937	0.00752508	0.032891	0.0453668	1.40516e-05	0.00766363	0.0989677	0.0200571	0.00117681	0.0255179	0.0749199	0.0134694	0.63964	0.36036	0.6396404	3.156915
1764	-567.1519	-597.2311	30.07919	0.136155	0.00753005	0.0337077	0.00391958	0.0199749	0.0389397	0.0255894	0.0767973	0.143422	0.109407	0.0229496	0.00687405	0.0132599	0.0164313	0.013799	0.00199628	0.00630228	0.111794	0.0186842	0.0196983	0.0282374	0.00159631	0.00946014	0.0154258	0.0321407	0.00724034	0.0119898	0.049634	0.00685882	0.6516397	1.34836	0.08214	0.295546	0.683667	1.4627	3.38356	12.1743	1.807188	2.069181	0.137556	0.00760754	0.0340546	0.00395992	0.0201804	0.0393404	0.0258527	0.0775875	0.144898	0.110532	0.0231858	0.00694479	0.0133964	0.0166003	0.013941	0.00201682	0.00636714	0.112944	0.0188764	0.019901	0.028528	0.00161273	0.00955749	0.0155846	0.0324715	0.00731485	0.0121132	0.0501447	0.00692941	0.601002	0.398998	0.6010017	0.9898143
1800	-573.1527	-601.961	28.80832	0.326792	0.0620699	0.129916	0.052374	0.0384307	0.0808365	0.144976	0.174976	0.593563	0.111463	0.0735892	0.0381507	0.0300771	0.0356851	0.0509537	0.0497802	0.0417011	0.160994	0.0995744	0.105208	0.163208	0.0129607	0.030398	0.0293398	0.00889025	0.00750342	0.00630375	0.269236	0.109667	0.9607483	1.039252	0.323499	0.576718	0.842219	1.18734	1.73395	3.0912	0.8160264	1.081711	0.107546	0.020427	0.0427549	0.0172361	0.0126474	0.0266031	0.0477113	0.057584	0.19534	0.0366823	0.024218	0.0125553	0.00989827	0.0117439	0.0167687	0.0163825	0.0137237	0.0529826	0.0327697	0.0346235	0.0537112	0.00426533	0.0100039	0.00965564	0.00292576	0.00246936	0.00207454	0.0886047	0.0360911	0.680381	0.319619	0.6803806	3.038617
1836	-575.0472	-599.5959	24.54866	0.729131	0.159521	0.0681567	0.0824509	0.0703176	0.0992477	0.443076	0.251198	0.536129	0.172203	0.133887	0.0410318	0.0409609	0.118037	0.0774209	0.0396491	0.012534	0.178926	0.511653	0.609351	0.425385	0.169837	0.265656	0.0634804	0.102282	0.0264525	0.0608762	0.061988	0.124656	0.9423052	1.057695	0.584076	0.769319	0.921441	1.08526	1.29985	1.71211	0.3888115	1.122455	0.12847	0.0281069	0.0120089	0.0145275	0.0123897	0.0174871	0.0780682	0.0442601	0.0944639	0.0303415	0.0235903	0.00722965	0.00721715	0.0207977	0.0136413	0.00698603	0.00220845	0.0315261	0.0901512	0.107365	0.0749511	0.0299246	0.0468076	0.011185	0.0180217	0.00466083	0.0107261	0.0109221	0.0219639	0.39528	0.60472	0.3952795	5.675493
1872	-573.6188	-602.8509	29.2321	0.398951	0.0424677	0.0455842	0.0236825	0.0311707	0.067676	0.338903	0.159646	0.0721124	0.0687328	0.0647552	0.00143738	0.0259439	0.014153	0.00264703	0.0239768	0.0161118	0.00995914	0.0265282	0.00711672	0.0361089	0.0559868	0.0891773	0.0945462	0.0068801	0.0318642	0.0054588	0.204419	0.18456	0.7171128	1.282887	0.170746	0.422294	0.764186	1.30858	2.36802	5.85666	1.278082	1.788961	0.185511	0.0197473	0.0211965	0.0110123	0.0144942	0.0314691	0.157589	0.0742347	0.033532	0.0319605	0.0301109	0.000668375	0.0120638	0.00658107	0.00123086	0.0111491	0.00749194	0.00463096	0.0123355	0.00330925	0.0167905	0.0260337	0.0414671	0.0439636	0.00319922	0.0148167	0.00253832	0.0950538	0.0858196	0.549877	0.450123	0.5498769	2.150556
1908	-570.0107	-598.359	28.34831	0.392499	0.0454554	0.0431364	0.0282338	0.0754662	0.248964	0.145258	0.171321	0.286151	0.0630951	0.0481462	0.012164	0.0513865	0.0362299	0.00137493	0.0194685	0.03243	0.0261143	0.0839978	0.0143564	0.0808578	0.077269	0.00931977	0.136622	0.0292779	0.00931659	0.0354313	0.240713	0.0524402	0.6195786	1.380421	0.15209	0.399124	0.75085	1.33182	2.50549	6.57507	1.361745	2.228001	0.15722	0.0182077	0.0172788	0.0113094	0.0302288	0.0997252	0.0581849	0.0686246	0.114621	0.0252734	0.0192855	0.00487241	0.0205835	0.0145123	0.000550742	0.00779833	0.0129902	0.0104604	0.0336463	0.00575062	0.0323885	0.030951	0.00373314	0.0547255	0.0117276	0.00373186	0.0141924	0.0964203	0.0210055	0.600294	0.399706	0.600294	2.496497
1944	-575.7395	-605.7851	30.04566	0.0740968	0.00509598	0.00780215	0.00625453	0.00880821	0.00639762	0.0102138	0.0128581	0.0376064	0.0508028	0.00691704	0.00523409	0.00363304	0.00235397	0.00402032	0.00214801	0.00106991	0.0560515	0.0031744	0.00239611	0.0032321	0.00665993	0.00241557	0.00345892	0.0104749	0.00670696	0.00682458	0.00201197	0.00279248	0.6856709	1.314329	0.0496167	0.231129	0.63319	1.5793	4.32659	20.1545	2.171685	1.916851	0.210794	0.0144973	0.022196	0.0177932	0.0250581	0.0182003	0.0290568	0.0365794	0.106985	0.144526	0.019678	0.0148902	0.0103355	0.0066967	0.0114372	0.00611077	0.00304374	0.159458	0.00903068	0.00681656	0.00919483	0.0189465	0.00687193	0.00984011	0.0297996	0.0190803	0.0194149	0.00572377	0.0079442	0.618663	0.381337	0.6186633	0.3515123
1980	-579.0247	-608.068	29.04337	0.123026	0.0374429	0.0103725	0.0046654	0.0260978	0.0838139	0.104422	0.206768	0.231784	0.0117591	0.035769	0.00236741	0.00953625	0.0285534	0.0085993	0.00108378	0.00787788	0.0398816	0.0141416	0.00702789	0.0184341	0.0575613	0.0371032	0.0577806	0.00553375	0.0388102	0.00154042	0.0157225	0.11938	0.4959638	1.504036	0.0658583	0.265359	0.661069	1.5127	3.76848	15.1841	1.966928	3.032552	0.0913432	0.0278002	0.00770123	0.00346392	0.0193769	0.0622293	0.0775304	0.153519	0.172092	0.00873077	0.0265574	0.00175773	0.00708038	0.0212	0.00638472	0.00080467	0.00584909	0.0296109	0.0104997	0.005218	0.0136868	0.0427375	0.027548	0.0429004	0.00410865	0.0288154	0.00114372	0.0116735	0.0886363	0.570244	0.429756	0.5702442	1.346856
2016	-572.4028	-602.1364	29.73356	0.273871	0.0597876	0.0238692	0.0170785	0.01439	0.057878	0.0962745	0.206868	0.0209149	0.149753	0.0407583	0.0103971	0.0135067	0.0297757	0.0307161	0.00552585	0.0942564	0.0158097	0.0116189	0.0393079	0.0051135	0.0146855	0.0109865	0.0371479	0.0486216	0.100731	0.0145114	0.407309	0.0363687	0.9161393	1.083861	0.105817	0.334406	0.71053	1.4074	2.99038	9.45025	1.624042	1.183074	0.145072	0.03167	0.0126437	0.00904663	0.00762249	0.0306585	0.0509974	0.109579	0.0110788	0.0793254	0.02159	0.00550745	0.00715461	0.0157725	0.0162706	0.00292709	0.0499284	0.00837451	0.00615464	0.0208217	0.00270866	0.00777902	0.00581966	0.0196775	0.0257552	0.053358	0.0076868	0.215755	0.0192648	0.363995	0.636005	0.3639948	1.887832
2052	-581.763	-608.6402	26.87719	0.602395	0.0244478	0.00315695	0.0508016	0.0113811	0.0858039	0.0990075	0.265716	0.369958	0.313069	0.17491	0.0289514	0.0909472	0.0210776	0.0239267	0.00706408	0.0532728	0.101326	0.05126	0.1401	0.0403069	0.314238	0.0825714	0.096185	0.00967257	0.0878577	0.0194091	0.0305161	0.46165	0.6447297	1.35527	0.266508	0.524708	0.817748	1.22287	1.90582	3.75223	0.9561509	2.102075	0.164545	0.00667795	0.000862323	0.0138765	0.00310876	0.0234374	0.027044	0.0725806	0.101054	0.0855149	0.0477769	0.00790811	0.0248423	0.00575736	0.00653559	0.00192956	0.0145515	0.0276774	0.0140017	0.0382686	0.0110099	0.0858345	0.0225544	0.026273	0.00264207	0.0239984	0.00530161	0.00833549	0.1261	0.744188	0.255812	0.7441878	3.660981
2088	-564.8812	-593.7263	28.84508	0.522537	0.0588189	0.0426102	0.0369573	0.0322991	0.154664	0.0496926	0.186258	0.232383	0.0146007	0.091945	0.00848649	0.0336423	0.0276751	0.0340527	0.00543247	0.0562656	0.0182912	0.0126634	0.175704	0.017662	0.0134919	0.000178983	0.124984	0.0283631	0.204576	0.0878413	0.0695882	0.0766338	0.6783444	1.321656	0.204319	0.46093	0.785345	1.27333	2.16952	4.89432	1.148288	1.948355	0.216076	0.0243224	0.0176199	0.0152824	0.0133561	0.0639556	0.0205486	0.0770203	0.0960934	0.00603759	0.0380205	0.00350928	0.0139116	0.011444	0.0140813	0.0022464	0.0232666	0.00756369	0.00523651	0.0726559	0.00730348	0.00557911	7.40119e-05	0.0516828	0.0117286	0.0845951	0.0363236	0.0287757	0.0316892	0.775966	0.224034	0.7759664	2.418297
