Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
11124	-568.1919	-595.8839	27.69193	0.784597	0.130901	0.00854257	0.0033668	0.123618	0.203805	0.13617	0.0749896	0.0738225	0.0878343	0.112512	0.0157346	0.0166719	0.0259815	0.0274878	0.00630605	0.209044	0.000280209	0.130048	0.0778128	0.0604602	0.0939608	0.0582044	0.00643043	0.11418	0.0119155	0.0350222	0.0711895	0.0784938	0.4693028	1.530697	0.223291	0.48133	0.796027	1.25624	2.07758	4.47846	1.084082	3.261641	0.282292	0.0470971	0.00307355	0.00121135	0.0444766	0.0733275	0.0489928	0.0269807	0.0265608	0.0316021	0.0404808	0.0056612	0.00599843	0.00934793	0.00988991	0.00226887	0.0752124	0.000100817	0.0467904	0.0279965	0.0217531	0.0338064	0.0209415	0.00231362	0.0410811	0.00428712	0.0126007	0.0256134	0.0282415	0.576264	0.423736	0.5762642	2.779382
11160	-570.9117	-598.6046	27.69284	0.451269	0.0683968	0.0760195	0.00524512	0.0695727	0.240738	0.0877237	0.132775	0.391073	0.184721	0.105581	0.00383408	0.00783419	0.0406735	0.0064436	0.000547519	0.0343919	0.0325326	0.029485	0.109527	0.01289	0.0294515	0.086013	0.185461	0.0618658	0.00572056	0.0138392	0.0840229	0.183346	0.4877383	1.512262	0.187257	0.44174	0.774994	1.29033	2.26378	5.34025	1.211338	3.10056	0.164637	0.0249533	0.0277343	0.00191358	0.0253823	0.0878286	0.0320043	0.0484405	0.142676	0.0673921	0.0385192	0.00139879	0.00285816	0.014839	0.00235082	0.000199752	0.0125472	0.0118689	0.0107571	0.0399587	0.00470268	0.0107448	0.0313802	0.0676619	0.0225706	0.00208704	0.00504897	0.0306542	0.0668903	0.685835	0.314165	0.685835	2.740994
11196	-565.557	-592.9358	27.37883	0.691401	0.0592699	0.0509623	0.0301106	0.106749	0.161086	0.154045	0.267212	0.143556	0.114114	0.0889827	0.00691856	0.00877408	0.0302314	0.0306129	0.00102565	0.009038	0.0224544	0.0661331	0.102811	0.059262	0.0161187	0.0554797	0.161929	0.00926288	0.0141893	0.00277589	0.0585688	0.268835	0.52364	1.47636	0.115181	0.348524	0.719756	1.38936	2.86924	8.682	1.562734	2.819418	0.247644	0.0212292	0.0182536	0.0107849	0.0382353	0.0576975	0.0551755	0.0957094	0.0514187	0.040873	0.0318716	0.00247807	0.00314268	0.0108282	0.0109648	0.000367365	0.00323721	0.00804267	0.0236874	0.0368246	0.0212263	0.00577336	0.0198716	0.0579994	0.00331776	0.00508229	0.000994262	0.0209781	0.0962909	0.568828	0.431172	0.5688283	2.79191
11232	-575.8477	-603.2599	27.41219	0.96862	0.0383534	0.0704804	0.0427153	0.123739	0.115532	0.0402642	0.0991507	0.0835068	0.0574785	0.0518034	0.0228194	0.0616862	0.0683579	0.0267124	0.00458312	0.0914496	0.126289	0.0620024	0.0472927	0.0921502	0.0723143	0.0321369	0.109037	0.000855717	0.0576304	0.012638	0.103522	0.485968	0.6228625	1.377137	0.190101	0.444999	0.776774	1.28738	2.2472	5.26036	1.200439	2.210981	0.305646	0.0121023	0.02224	0.0134787	0.0390456	0.0364558	0.0127053	0.0312868	0.0263504	0.0181373	0.0163465	0.00720063	0.019465	0.0215702	0.00842904	0.00144619	0.0288568	0.0398503	0.0195647	0.0149231	0.0290778	0.0228187	0.0101407	0.0344064	0.00027002	0.0181852	0.00398789	0.032666	0.153346	0.588698	0.411302	0.5886976	3.169087
11268	-575.181	-602.3815	27.20049	0.951243	0.0734332	0.0267581	0.0409765	0.145998	0.118803	0.152655	0.190023	0.0464118	0.0063262	0.0830806	0.00715651	0.0433311	0.0204137	0.029183	0.00407622	0.0943363	0.134696	0.11919	0.0690257	0.0644051	0.288474	0.155037	0.123649	0.00245392	0.568766	0.0866401	0.0677064	0.0619796	0.7557852	1.244215	0.371643	0.617091	0.860187	1.16254	1.62051	2.69075	0.7157088	1.646255	0.251903	0.0194462	0.00708593	0.0108512	0.0386624	0.0314608	0.0404253	0.0503208	0.0122905	0.00167527	0.0220009	0.00189515	0.0114747	0.00540585	0.00772808	0.00107944	0.0249816	0.0356695	0.0315633	0.018279	0.0170554	0.076392	0.0410562	0.032744	0.000649833	0.150617	0.0229436	0.0179296	0.0164131	0.678021	0.321979	0.678021	3.776228
11304	-575.0197	-601.9972	26.97752	0.47047	0.0667545	0.168517	0.0287505	0.0861487	0.32086	0.0974112	0.380678	0.134858	0.0625356	0.145522	0.00907191	0.0589864	0.0401042	0.0466876	0.00787837	0.0155316	0.16189	0.088702	0.0132064	0.0279616	0.122369	0.0358199	0.171801	0.00950682	0.691947	0.190828	0.0625398	0.00906867	0.6331876	1.366812	0.37401	0.619005	0.861018	1.16142	1.6155	2.67372	0.7111181	2.158622	0.126253	0.0179139	0.0452225	0.00771534	0.0231184	0.0861045	0.0261408	0.102157	0.0361899	0.0167817	0.0390515	0.00243449	0.0158293	0.0107622	0.0125289	0.0021142	0.00416798	0.043444	0.0238036	0.003544	0.00750364	0.0328384	0.00961244	0.0461037	0.0025512	0.185687	0.0512096	0.0167829	0.00243362	0.625492	0.374508	0.6254922	3.726406
11340	-579.3204	-606.9355	27.61512	0.738288	0.133147	0.152475	0.0507212	0.257405	0.128422	0.254213	0.245662	0.00388452	0.175426	0.0808787	0.0400393	0.0377139	0.0207482	0.0252706	0.0224856	0.00105983	0.0622108	0.081223	0.0316484	0.0145288	0.308401	0.0158898	0.161683	0.00833449	0.518425	0.0824754	0.0351057	0.0250491	0.876246	1.123754	0.388299	0.630427	0.865944	1.15481	1.58623	2.57534	0.6840091	1.282464	0.198849	0.0358615	0.0410672	0.0136611	0.0693288	0.0345887	0.0684691	0.0661661	0.00104625	0.0472489	0.0217836	0.0107841	0.0101578	0.00558826	0.00680632	0.00605621	0.000285452	0.0167557	0.0218764	0.00852411	0.00391315	0.0830639	0.00427971	0.0435472	0.00224479	0.139631	0.0222137	0.00945529	0.00674666	0.59847	0.40153	0.59847	3.712815
11376	-572.1931	-602.276	30.08289	0.209708	0.0294431	0.0111479	0.0241249	0.0116635	0.0624006	0.0324638	0.0543761	0.0316544	0.00443714	0.0298952	0.00481614	0.00137653	0.00643314	0.0032753	0.0115878	0.00774989	0.010371	0.0144352	0.0183672	0.00784054	0.0109588	0.0361582	0.0111365	0.000681148	0.0303393	0.000554382	0.00103402	0.124039	0.6853377	1.314662	0.0581343	0.249695	0.648639	1.54169	4.00488	17.2015	2.05713	1.918269	0.261329	0.0366907	0.013892	0.0300633	0.0145345	0.0777607	0.0404549	0.0677609	0.0394462	0.00552936	0.037254	0.00600165	0.00171537	0.00801668	0.00408153	0.0144401	0.00965756	0.0129238	0.0179885	0.0228883	0.00977052	0.0136564	0.0450587	0.0138777	0.000848815	0.0378074	0.000690845	0.00128855	0.154572	0.525108	0.474892	0.5251079	0.8024692
11412	-572.0459	-597.2328	25.18698	0.982516	0.204148	0.00607081	0.0317135	0.206079	0.114781	0.322011	0.319307	0.519195	0.0112985	0.104559	0.00465092	0.0483852	0.0362038	0.0833852	0.00794857	0.0259501	0.237328	0.0292583	0.056957	0.0350609	0.0136524	0.217727	0.0157905	0.120557	0.0923868	0.0111768	0.0239399	0.736762	0.4986624	1.501338	0.486481	0.70369	0.89616	1.11587	1.42108	2.05558	0.521013	3.010729	0.212721	0.0441993	0.00131437	0.00686619	0.0446174	0.0248508	0.0697175	0.069132	0.112409	0.0024462	0.0226378	0.00100695	0.0104757	0.00783835	0.0180534	0.00172092	0.00561837	0.051383	0.00633462	0.0123316	0.00759091	0.00295584	0.0471392	0.00341874	0.0261014	0.0200023	0.00241984	0.00518314	0.159514	0.672482	0.327518	0.6724817	4.618799
11448	-572.6826	-599.3333	26.6507	0.392002	0.0917045	0.0694552	0.0396245	0.155051	0.110813	0.453098	0.276644	0.196122	0.0969558	0.13046	0.000259131	0.0191863	0.0433822	0.0668924	0.00249067	0.0182854	0.188903	0.0992267	0.119634	0.0685532	0.0175326	0.00217175	0.118135	0.0104175	0.106808	0.513513	0.0967555	0.190697	0.6829417	1.317058	0.183625	0.437539	0.772688	1.29418	2.28551	5.4459	1.225502	1.928508	0.106096	0.0248201	0.0187982	0.0107245	0.0419651	0.0299918	0.122632	0.0748743	0.0530809	0.0262413	0.0353094	7.01346e-05	0.00519282	0.0117415	0.0181046	0.000674107	0.00494899	0.0511271	0.026856	0.0323794	0.0185541	0.00474524	0.000587789	0.0319735	0.00281952	0.0289078	0.138984	0.0261871	0.0516125	0.488008	0.511992	0.4880079	3.694773
11484	-569.513	-595.2881	25.77509	0.812646	0.183513	0.0189195	0.0806055	0.124859	0.22453	0.338414	0.168191	0.639501	0.0694862	0.117768	0.0370623	0.0992026	0.152344	0.0407424	0.0312149	0.0118017	0.151066	0.0336609	0.126394	0.00798826	0.0678104	0.061771	0.00163287	0.300678	0.214759	0.00489618	0.144084	0.539132	0.8552056	1.144794	0.46583	0.68896	0.890265	1.12326	1.45146	2.1467	0.5523768	1.338619	0.169137	0.0381947	0.00393773	0.0167765	0.025987	0.0467316	0.0704343	0.0350056	0.1331	0.0144622	0.0245111	0.00771381	0.0206471	0.0317075	0.00847974	0.00649678	0.0024563	0.0314414	0.00700588	0.0263064	0.0016626	0.0141134	0.0128564	0.000339851	0.0625803	0.044698	0.00101905	0.0299884	0.11221	0.571012	0.428988	0.5710124	4.804672
11520	-573.5575	-603.141	29.58348	0.301377	0.0163743	0.0986183	0.0377707	0.162737	0.103724	0.0317563	0.112998	0.273184	0.0754513	0.0704648	0.0070414	0.0602415	0.0209279	0.0247244	0.00393094	0.0255492	0.133221	0.0032169	0.0474445	0.0318415	0.00241595	0.0664222	0.121412	0.00731482	0.026581	0.111461	0.0895271	0.311094	1.027695	0.9723054	0.17751	0.430372	0.768716	1.30087	2.32357	5.6335	1.249991	0.9461034	0.126692	0.00688335	0.0414567	0.0158779	0.0684106	0.0436033	0.0133496	0.0475017	0.11484	0.0317179	0.0296217	0.00296004	0.0253241	0.00879756	0.0103935	0.00165247	0.0107403	0.0560029	0.00135231	0.0199445	0.0133854	0.00101561	0.0279223	0.0510388	0.00307497	0.011174	0.0468556	0.037635	0.130776	0.522763	0.477237	0.5227631	2.378824
11556	-568.9283	-599.5962	30.66798	0.23903	0.0175843	0.0334856	0.00370254	0.070151	0.086549	0.0795707	0.047766	0.0590564	0.0265701	0.0187783	0.000214595	0.00420264	0.0194233	0.0182036	0.00102173	0.0650413	0.00457306	0.00365566	0.044119	0.00627704	0.00575126	0.00892474	0.0183402	0.0317984	0.073319	0.0120046	0.00705883	0.100375	0.8587859	1.141214	0.11012	0.340969	0.714851	1.39889	2.93282	9.08104	1.595227	1.328869	0.216014	0.0158911	0.0302613	0.00334603	0.0633962	0.0782153	0.0719089	0.0431667	0.0533699	0.0240117	0.0169702	0.000193932	0.00379797	0.017553	0.0164508	0.000923351	0.0587786	0.00413273	0.00330366	0.0398708	0.00567263	0.00519748	0.00806539	0.0165742	0.0287366	0.0662592	0.0108487	0.00637914	0.0907104	0.577005	0.422995	0.577005	1.106548
11592	-570.0362	-599.3249	29.28872	0.195097	0.01383	0.0528869	0.010917	0.0357279	0.0794209	0.0587052	0.0897618	0.141347	0.103346	0.0322432	0.000419553	0.0188879	0.00761745	0.0197197	0.0104016	0.0319984	0.00202494	0.000879534	0.0241566	0.0163018	0.00958943	0.0125881	0.018841	0.0491081	0.0489425	0.00870871	0.00808191	0.208936	0.5178838	1.482116	0.0784395	0.288976	0.678889	1.47299	3.46049	12.7487	1.84052	2.861871	0.148874	0.0105534	0.0403567	0.0083305	0.0272631	0.0606041	0.0447965	0.0684951	0.107858	0.0788606	0.024604	0.000320151	0.0144129	0.00581269	0.0150476	0.0079372	0.0244172	0.00154518	0.000671151	0.0184333	0.0124395	0.00731746	0.00960568	0.0143771	0.0374732	0.0373469	0.00664541	0.00616711	0.159434	0.578654	0.421346	0.5786535	1.310486
11628	-562.5158	-592.625	30.10919	0.233455	0.0112623	0.0728312	0.00990771	0.0398758	0.05308	0.0248369	0.115104	0.0903291	0.0510856	0.0458089	0.0034833	0.0168615	0.0119955	0.0224862	0.00107587	0.0190781	0.0104296	0.0486664	0.00843873	0.00349021	0.0606113	0.0081952	0.0130167	0.0310992	0.0241176	0.0101747	0.0146907	0.125666	0.6886668	1.311333	0.099494	0.324506	0.703899	1.42066	3.08161	10.0509	1.668596	1.904162	0.19765	0.00953501	0.0616612	0.00838817	0.0337601	0.0449392	0.0210276	0.0974504	0.0764754	0.0432506	0.0387832	0.00294907	0.0142755	0.0101558	0.0190376	0.000910868	0.0161521	0.00883002	0.0412025	0.00714449	0.00295492	0.0513154	0.00693831	0.0110203	0.0263296	0.0204187	0.00861422	0.0124376	0.106392	0.695488	0.304512	0.6954884	1.181152
11664	-569.1652	-596.1317	26.96656	0.480605	0.0129809	0.115842	0.0386285	0.13246	0.244975	0.240258	0.42017	0.520027	0.176002	0.106714	0.00405362	0.00802623	0.0359736	0.0523829	0.0056691	0.0426401	0.148732	0.0238002	0.0153294	0.0422392	0.167439	0.00164842	0.0385705	0.0387414	0.0238821	0.0302878	0.153014	0.448974	0.6790001	1.321	0.345235	0.595302	0.850594	1.17565	1.67982	2.89657	0.7690046	1.945508	0.127479	0.00344315	0.0307267	0.0102461	0.0351347	0.0649788	0.0637279	0.111449	0.137936	0.0466841	0.0283056	0.00107521	0.00212894	0.00954191	0.0138944	0.00150371	0.0113102	0.0394507	0.00631295	0.00406609	0.0112038	0.0444129	0.00043724	0.0102307	0.0102761	0.00633467	0.00803375	0.0405864	0.119089	0.711336	0.288664	0.7113363	3.770066
11700	-572.184	-599.8728	27.68886	0.448494	0.00524903	0.148317	0.194689	0.0474417	0.055644	0.2154	0.0982938	0.184742	0.107296	0.0895633	0.00711064	0.0211261	0.0509059	0.0177011	0.000766215	0.0201324	0.15481	0.0274991	0.0615912	0.0571898	0.224591	0.0433408	0.00785805	0.0302871	0.11006	0.00074624	0.175789	0.431579	0.6241547	1.375845	0.204697	0.461347	0.785566	1.27297	2.16757	4.88526	1.146948	2.204334	0.147618	0.00172767	0.0488172	0.06408	0.015615	0.0183147	0.0708968	0.0323525	0.060806	0.0353156	0.0294789	0.0023404	0.00695346	0.0167552	0.00582614	0.000252193	0.00662639	0.0509541	0.00905107	0.0202722	0.0188235	0.0739221	0.0142652	0.00258641	0.00996871	0.0362252	0.000245618	0.0578594	0.14205	0.509443	0.490557	0.5094432	3.038213
11736	-570.2621	-596.4158	26.15371	0.610991	0.173863	0.068274	0.0261972	0.143649	0.242427	0.189898	0.447444	0.116223	0.239065	0.0914373	0.0172016	0.0101729	0.0198002	0.0141468	0.017772	0.290196	0.0456989	0.0346079	0.0221114	0.0708901	0.542198	0.0671944	0.0515486	0.261489	0.209035	0.0407039	0.0256311	0.371686	0.9246777	1.075322	0.274648	0.532464	0.8215	1.21729	1.87806	3.64102	0.9343957	1.162916	0.136946	0.0389692	0.0153027	0.00587177	0.0321971	0.0543369	0.0425631	0.100289	0.0260498	0.0535834	0.0204945	0.00385552	0.00228012	0.00443795	0.00317083	0.00398336	0.0650438	0.0102428	0.00775692	0.00495599	0.0158891	0.121527	0.0150608	0.011554	0.0586094	0.0468526	0.00912325	0.00574489	0.0833087	0.485542	0.514458	0.4855424	4.461553
11772	-571.672	-599.0404	27.36838	0.718144	0.108539	0.0678886	0.0825557	0.0480534	0.275179	0.188757	0.306305	0.196142	0.0850055	0.104312	0.0756254	0.0553372	0.0382486	0.0544824	0.0368149	0.183129	0.00250734	0.0415942	0.0259135	0.142916	0.037058	0.206485	0.100403	0.0788917	0.00892919	0.101204	0.744337	0.0589625	0.8535291	1.146471	0.899571	0.949693	0.984025	1.01623	1.05297	1.11164	0.07652733	1.343212	0.172063	0.0260054	0.0162657	0.0197799	0.0115133	0.0659313	0.0452251	0.073389	0.0469945	0.0203668	0.0249927	0.0181194	0.0132585	0.00916414	0.0130537	0.00882064	0.0438766	0.000600743	0.00996573	0.00620873	0.0342418	0.00887889	0.0494725	0.024056	0.018902	0.00213938	0.024248	0.178339	0.0141271	0.450439	0.549561	0.4504394	4.173721
11808	-573.7233	-602.1847	28.4614	0.51181	0.074499	0.0832694	0.0589867	0.110458	0.234821	0.123091	0.18358	0.386805	0.0700386	0.123299	0.0183592	0.00527469	0.0534816	0.0522267	0.0459592	0.141744	0.0104497	0.0233915	0.0442467	0.0632532	0.0130119	0.0473403	0.0133269	0.0241466	0.046394	0.0408886	0.436508	0.0636196	0.8213027	1.178697	0.352121	0.601064	0.853154	1.17212	1.66372	2.83993	0.7547244	1.435156	0.164872	0.0239988	0.0268241	0.0190017	0.0355823	0.0756443	0.039652	0.0591378	0.124604	0.0225619	0.0397189	0.00591417	0.00169917	0.0172283	0.0168241	0.0148051	0.045661	0.00336621	0.00753525	0.0142535	0.0203761	0.00419159	0.01525	0.00429307	0.00777848	0.0149452	0.0131717	0.140615	0.0204942	0.522097	0.477903	0.5220968	3.10428
11844	-569.6922	-598.366	28.67382	0.439798	0.0474192	0.0232792	0.0127621	0.0683842	0.10604	0.0154165	0.126483	0.209125	0.0255786	0.0611172	0.00165947	0.0403827	0.0220484	0.011861	0.0200608	0.0408662	0.0690529	0.0651054	0.0150089	0.0302369	0.186729	0.0208873	0.0239824	0.0669233	0.00181989	0.00908217	0.00598229	0.0695795	0.4345423	1.565458	0.135865	0.377759	0.738072	1.35488	2.64719	7.36024	1.443313	3.602544	0.239454	0.025818	0.0126747	0.00694849	0.0372327	0.057735	0.0083937	0.0688655	0.113861	0.0139266	0.033276	0.000903521	0.0219869	0.0120045	0.00645789	0.0109223	0.0222501	0.0375967	0.0354475	0.0081718	0.0164629	0.101667	0.0113724	0.0130575	0.0364372	0.000990861	0.0049449	0.00325714	0.0378835	0.352703	0.647297	0.3527028	1.836672
11880	-572.4957	-602.4946	29.99892	0.366261	0.0593436	0.0201035	0.00189999	0.100465	0.0400112	0.0644436	0.0626919	0.184764	0.0639294	0.0638994	0.00424419	0.00148607	0.0388602	0.022658	0.00487319	0.0931638	0.0482804	0.00326286	0.00238065	0.0126081	0.336529	0.0046029	0.00101043	0.0310278	0.012576	0.00323536	0.0112832	0.0170313	0.8293794	1.170621	0.130179	0.369964	0.733287	1.36372	2.70297	7.68173	1.474225	1.411442	0.218412	0.0353884	0.0119883	0.00113302	0.0599099	0.0238599	0.0384296	0.037385	0.11018	0.038123	0.0381051	0.00253094	0.000886187	0.0231735	0.0135116	0.00290603	0.0555563	0.028791	0.00194574	0.00141965	0.00751858	0.200682	0.00274484	0.000602548	0.0185028	0.00749943	0.00192934	0.00672851	0.0101563	0.663837	0.336163	0.6638375	1.676926
11916	-572.8621	-597.9718	25.10968	1.40622	0.0397389	0.0858181	0.122377	0.036211	0.100985	0.113375	0.120702	0.168579	0.359377	0.0471645	0.0119481	0.0196489	0.0625114	0.024913	0.00948671	0.0761806	0.00120037	0.02766	0.167862	0.0430905	0.0226218	0.0355069	0.00951909	0.0216578	0.422501	0.146121	0.858541	0.0457797	0.5905116	1.409488	0.284764	0.54194	0.826033	1.2106	1.84522	3.51168	0.9082432	2.386894	0.305216	0.0086252	0.0186265	0.0265615	0.00785948	0.0219185	0.0246076	0.0261981	0.0365896	0.0780016	0.0102369	0.0025933	0.00426473	0.0135679	0.00540729	0.00205906	0.0165348	0.000260537	0.00600352	0.036434	0.00935266	0.00490999	0.00770666	0.00206609	0.00470075	0.0917026	0.031715	0.186344	0.00993633	0.666544	0.333456	0.6665441	4.607301
11952	-565.0311	-591.6114	26.58034	1.11872	0.0254027	0.153193	0.0422643	0.054751	0.141717	0.252115	0.300134	0.124185	0.209417	0.0731498	0.0102531	0.016077	0.0720056	0.0192234	0.00309512	0.0790607	0.128487	0.0371018	0.0938756	0.118314	0.0690025	0.107031	0.00486563	0.000592018	0.0188923	0.224909	0.464459	0.00441999	0.8490915	1.150909	0.185552	0.439773	0.773916	1.29213	2.2739	5.38932	1.217952	1.355459	0.282028	0.00640395	0.0386197	0.0106547	0.0138026	0.0357265	0.0635576	0.0756632	0.0313067	0.0527934	0.0184409	0.00258478	0.00405298	0.0181524	0.00484618	0.000780272	0.019931	0.0323912	0.00935328	0.0236658	0.0298267	0.0173954	0.0269823	0.00122661	0.000149246	0.00476271	0.0566991	0.117089	0.00111427	0.630254	0.369746	0.6302541	3.966719
11988	-573.6216	-600.0048	26.38322	0.859044	0.0963984	0.0308608	0.0295194	0.0668641	0.165053	0.135942	0.232489	0.310722	0.137009	0.197035	0.0116094	0.0586136	0.133364	0.100371	0.0121279	0.0883726	0.210482	0.0422043	0.00983655	0.129106	0.227434	0.123556	0.0404698	0.0310184	0.0458847	0.0567025	0.494782	0.00998676	0.8030021	1.196998	0.218068	0.475806	0.793166	1.26077	2.1017	4.58572	1.101196	1.490654	0.210197	0.0235874	0.00755124	0.007223	0.0163608	0.0403864	0.0332631	0.0568869	0.0760296	0.0335244	0.0482117	0.00284067	0.014342	0.0326324	0.0245595	0.00296754	0.0216236	0.0515021	0.0103268	0.00240687	0.0315905	0.0556501	0.0302326	0.00990242	0.00758978	0.0112274	0.0138743	0.121067	0.00244363	0.476918	0.523082	0.4769181	4.086859
12024	-579.2789	-609.7623	30.48337	0.190132	0.0335164	0.0449434	0.0123323	0.0418853	0.0930895	0.111261	0.071001	0.0827115	0.00886461	0.0274488	0.00126278	0.038112	0.0307766	0.0380841	0.00855758	0.00146218	0.0231253	0.0147388	0.0125582	0.079687	0.00201737	0.0391896	0.0204381	0.0102128	0.0101561	0.0924621	0.00823244	0.0427342	0.7898442	1.210156	0.120599	0.356425	0.724807	1.37968	2.80564	8.29197	1.529499	1.532145	0.159642	0.0281415	0.037736	0.0103546	0.0351684	0.0781612	0.0934187	0.059615	0.0694475	0.00744304	0.023047	0.00106028	0.0320002	0.0258411	0.0319768	0.00718525	0.0012277	0.0194168	0.0123752	0.0105443	0.066908	0.00169386	0.032905	0.0171606	0.00857501	0.00852746	0.0776344	0.00691224	0.0358812	0.554112	0.445888	0.5541118	1.190993
12060	-571.7658	-601.8706	30.1048	0.201616	0.0541294	0.0471761	0.0263445	0.024944	0.0225376	0.0953808	0.0427575	0.068815	0.107094	0.010738	0.00427887	0.00500756	0.0267568	0.0078247	0.00232563	0.137574	0.0298998	0.0116131	0.0249025	0.0431622	0.184241	0.0144266	0.00623417	0.00834943	0.00474224	0.0350974	0.02924	0.00654613	0.8492836	1.150716	0.0691471	0.271741	0.665988	1.50153	3.67998	14.4619	1.931693	1.354926	0.157052	0.0421649	0.0367485	0.0205214	0.0194305	0.017556	0.0742983	0.0333066	0.0536045	0.0834224	0.00836455	0.00333309	0.00390071	0.0208426	0.00609517	0.00181159	0.107165	0.0232909	0.00904621	0.0193982	0.0336218	0.143518	0.0112378	0.0048562	0.00650392	0.00369404	0.0273396	0.0227769	0.00509921	0.543419	0.456581	0.5434189	1.283754
12096	-568.4648	-596.8767	28.4119	0.665131	0.0624029	0.0213121	0.00394926	0.0407813	0.0657737	0.0874491	0.0166572	0.0968978	0.0963297	0.0452009	0.00544373	0.0200146	0.0122264	0.00334999	0.00886294	0.193226	0.038455	0.0168622	0.0206516	0.132812	0.158336	0.0656032	0.00796093	0.027968	7.54845e-05	0.0452818	0.013013	0.0284581	0.4939546	1.506045	0.0979563	0.32205	0.702233	1.42403	3.1051	10.2086	1.679858	3.048955	0.332485	0.0311938	0.0106534	0.00197415	0.0203857	0.0328789	0.0437139	0.00832657	0.0484371	0.0481531	0.0225949	0.0027212	0.0100049	0.00611173	0.00167459	0.00443039	0.0965895	0.0192228	0.00842903	0.0103233	0.06639	0.079149	0.0327936	0.0039795	0.0139806	3.7733e-05	0.0226354	0.00650493	0.0142256	0.558664	0.441336	0.5586642	2.000487
12132	-566.0031	-593.337	27.33381	0.679033	0.0289588	0.138911	0.0709576	0.0681766	0.18414	0.162228	0.465929	0.165159	0.0493358	0.158063	0.00268114	0.0468558	0.0476069	0.0178916	0.015061	0.113754	0.148539	0.00400635	0.0407783	0.143888	0.444746	0.0378492	0.00945488	0.00975878	0.0184827	0.0761296	0.0439282	0.0418905	0.6929573	1.307043	0.245274	0.503885	0.807482	1.23842	1.98458	4.07708	1.016187	1.886181	0.197727	0.00843248	0.0404494	0.0206621	0.0198523	0.0536195	0.0472391	0.135673	0.0480926	0.014366	0.0460263	0.000780718	0.0136439	0.0138626	0.00520984	0.00438559	0.033124	0.0432531	0.00116661	0.0118742	0.0418986	0.129505	0.0110213	0.00275316	0.00284165	0.00538195	0.0221681	0.0127914	0.0121981	0.662756	0.337244	0.662756	3.434193
12168	-563.5545	-591.9661	28.41157	0.62353	0.0481867	0.102297	0.019331	0.0688698	0.080067	0.0959273	0.224748	0.242921	0.0732614	0.11062	0.00787359	0.0162303	0.0481254	0.0311394	0.0102991	0.0349934	0.0443482	0.0250667	0.0354427	0.0463778	0.391702	0.0620129	0.0117543	0.0128302	0.0205781	0.102034	0.0107955	0.00702651	0.5545627	1.445437	0.277406	0.535064	0.82275	1.21544	1.86893	3.60483	0.9271723	2.606446	0.239048	0.0184738	0.0392186	0.00741107	0.0264032	0.030696	0.0367765	0.0861634	0.0931306	0.0280868	0.0424092	0.00301857	0.00622235	0.0184502	0.0119382	0.00394846	0.0134157	0.0170021	0.00961003	0.013588	0.0177803	0.15017	0.0237744	0.00450633	0.00491883	0.00788919	0.0391176	0.00413875	0.00269381	0.56413	0.43587	0.5641304	2.608388
12204	-561.5158	-590.3493	28.83354	0.505238	0.0180405	0.0322051	0.0309001	0.033925	0.0959867	0.0578485	0.0997222	0.0831378	0.0496341	0.042408	0.00226381	0.0187943	0.0110557	0.0120612	0.00842239	0.0135803	0.044477	0.0477279	0.0126113	0.0331342	0.128931	0.0143372	0.0025513	0.00225369	0.00492796	0.049857	0.00600577	0.00849204	0.4212746	1.578725	0.0899812	0.308985	0.693218	1.44255	3.2364	11.1134	1.741261	3.747497	0.343576	0.012268	0.0219003	0.0210129	0.0230699	0.0652736	0.0393385	0.0678138	0.056536	0.0337526	0.0288386	0.00153945	0.0127806	0.00751815	0.00820195	0.00572745	0.00923495	0.0302456	0.0324563	0.00857605	0.0225322	0.0876762	0.00974968	0.00173495	0.00153257	0.00335115	0.0339041	0.00408409	0.00577481	0.688131	0.311869	0.6881306	1.47053
